classification_id,workflow_id,task,created_at,subject_id,extractor,data.aggregation_version,data.frame0.T4_tool0_x,data.frame0.T4_tool0_y
540383573,24257,T4,2024-02-07 11:28:43 UTC,91319237,point_extractor_by_frame,4.1.0,"[338.3125, 335.3125, 294.3125, 323.3125, 365.3125, 394.3125]","[463.75, 397.75, 408.75, 346.75, 358.75, 408.75]"
540383601,24257,T4,2024-02-07 11:29:00 UTC,91321446,point_extractor_by_frame,4.1.0,"[359.3125, 364.3125]","[325.75, 366.75]"
540383609,24257,T4,2024-02-07 11:29:06 UTC,91319098,point_extractor_by_frame,4.1.0,,
540383624,24257,T4,2024-02-07 11:29:14 UTC,91321430,point_extractor_by_frame,4.1.0,,
540383633,24257,T4,2024-02-07 11:29:19 UTC,91321502,point_extractor_by_frame,4.1.0,,
540383645,24257,T4,2024-02-07 11:29:27 UTC,91319365,point_extractor_by_frame,4.1.0,,
540383671,24257,T4,2024-02-07 11:29:47 UTC,91322021,point_extractor_by_frame,4.1.0,,
540383674,24257,T4,2024-02-07 11:29:52 UTC,91321444,point_extractor_by_frame,4.1.0,,
540383682,24257,T4,2024-02-07 11:29:57 UTC,91321418,point_extractor_by_frame,4.1.0,,
540383699,24257,T4,2024-02-07 11:30:09 UTC,91319150,point_extractor_by_frame,4.1.0,,
540383717,24257,T4,2024-02-07 11:30:21 UTC,91321344,point_extractor_by_frame,4.1.0,,
540383738,24257,T4,2024-02-07 11:30:37 UTC,91321890,point_extractor_by_frame,4.1.0,,
540383757,24257,T4,2024-02-07 11:30:49 UTC,91321185,point_extractor_by_frame,4.1.0,,
540383774,24257,T4,2024-02-07 11:31:01 UTC,91321354,point_extractor_by_frame,4.1.0,,
540383804,24257,T4,2024-02-07 11:31:28 UTC,91319598,point_extractor_by_frame,4.1.0,"[362.3125, 310.3125]","[367.75, 356.75]"
540383809,24257,T4,2024-02-07 11:31:34 UTC,91321429,point_extractor_by_frame,4.1.0,,
540383822,24257,T4,2024-02-07 11:31:45 UTC,91319628,point_extractor_by_frame,4.1.0,,
540383827,24257,T4,2024-02-07 11:31:48 UTC,91319638,point_extractor_by_frame,4.1.0,,
540383838,24257,T4,2024-02-07 11:31:57 UTC,91322042,point_extractor_by_frame,4.1.0,,
540383857,24257,T4,2024-02-07 11:32:12 UTC,91319100,point_extractor_by_frame,4.1.0,,
540383859,24257,T4,2024-02-07 11:32:15 UTC,91319295,point_extractor_by_frame,4.1.0,,
540383862,24257,T4,2024-02-07 11:32:20 UTC,91321441,point_extractor_by_frame,4.1.0,,
540383865,24257,T4,2024-02-07 11:32:24 UTC,91321438,point_extractor_by_frame,4.1.0,,
540387630,24257,T4,2024-02-07 12:16:00 UTC,91319231,point_extractor_by_frame,4.1.0,,
540387655,24257,T4,2024-02-07 12:16:07 UTC,91319184,point_extractor_by_frame,4.1.0,,
540387676,24257,T4,2024-02-07 12:16:11 UTC,91321849,point_extractor_by_frame,4.1.0,,
540387720,24257,T4,2024-02-07 12:16:23 UTC,91319464,point_extractor_by_frame,4.1.0,,
540387754,24257,T4,2024-02-07 12:16:32 UTC,91319266,point_extractor_by_frame,4.1.0,,
540387806,24257,T4,2024-02-07 12:16:46 UTC,91319470,point_extractor_by_frame,4.1.0,,
540387824,24257,T4,2024-02-07 12:16:52 UTC,91321847,point_extractor_by_frame,4.1.0,,
540387894,24257,T4,2024-02-07 12:17:10 UTC,91319125,point_extractor_by_frame,4.1.0,,
540387914,24257,T4,2024-02-07 12:17:17 UTC,91319270,point_extractor_by_frame,4.1.0,,
540387960,24257,T4,2024-02-07 12:17:31 UTC,91319705,point_extractor_by_frame,4.1.0,"[366.3125, 399.3125]","[362.75, 363.75]"
540388002,24257,T4,2024-02-07 12:17:43 UTC,91319445,point_extractor_by_frame,4.1.0,,
540388019,24257,T4,2024-02-07 12:17:51 UTC,91321401,point_extractor_by_frame,4.1.0,,
540388050,24257,T4,2024-02-07 12:18:02 UTC,91319322,point_extractor_by_frame,4.1.0,,
540388076,24257,T4,2024-02-07 12:18:11 UTC,91322005,point_extractor_by_frame,4.1.0,,
540388116,24257,T4,2024-02-07 12:18:25 UTC,91319006,point_extractor_by_frame,4.1.0,,
540388217,24257,T4,2024-02-07 12:19:01 UTC,91322008,point_extractor_by_frame,4.1.0,"[313.3125, 364.3125, 412.3125, 467.3125, 501.3125, 538.3125]","[385.75, 362.75, 351.75, 338.75, 329.75, 338.75]"
540388264,24257,T4,2024-02-07 12:19:18 UTC,91319865,point_extractor_by_frame,4.1.0,,
540388285,24257,T4,2024-02-07 12:19:23 UTC,91319291,point_extractor_by_frame,4.1.0,,
540388299,24257,T4,2024-02-07 12:19:28 UTC,91321338,point_extractor_by_frame,4.1.0,,
540388372,24257,T4,2024-02-07 12:19:46 UTC,91319849,point_extractor_by_frame,4.1.0,,
540388412,24257,T4,2024-02-07 12:19:55 UTC,91319900,point_extractor_by_frame,4.1.0,,
540388479,24257,T4,2024-02-07 12:20:15 UTC,91321928,point_extractor_by_frame,4.1.0,,
540388497,24257,T4,2024-02-07 12:20:21 UTC,91319258,point_extractor_by_frame,4.1.0,,
540388535,24257,T4,2024-02-07 12:20:33 UTC,91321388,point_extractor_by_frame,4.1.0,,
540388553,24257,T4,2024-02-07 12:20:38 UTC,91321386,point_extractor_by_frame,4.1.0,,
540388578,24257,T4,2024-02-07 12:20:45 UTC,91319457,point_extractor_by_frame,4.1.0,,
540388609,24257,T4,2024-02-07 12:20:57 UTC,91321623,point_extractor_by_frame,4.1.0,,
540388657,24257,T4,2024-02-07 12:21:19 UTC,91319078,point_extractor_by_frame,4.1.0,,
540388674,24257,T4,2024-02-07 12:21:24 UTC,91319331,point_extractor_by_frame,4.1.0,,
540388711,24257,T4,2024-02-07 12:21:35 UTC,91322078,point_extractor_by_frame,4.1.0,,
540388733,24257,T4,2024-02-07 12:21:43 UTC,91322030,point_extractor_by_frame,4.1.0,,
540389378,24257,T4,2024-02-07 12:26:12 UTC,91321398,point_extractor_by_frame,4.1.0,"[364.3125, 338.3125]","[361.75, 363.75]"
540389386,24257,T4,2024-02-07 12:26:16 UTC,91319147,point_extractor_by_frame,4.1.0,,
540389401,24257,T4,2024-02-07 12:26:22 UTC,91321346,point_extractor_by_frame,4.1.0,,
540389426,24257,T4,2024-02-07 12:26:37 UTC,91319242,point_extractor_by_frame,4.1.0,,
540389735,24257,T4,2024-02-07 12:29:38 UTC,91319106,point_extractor_by_frame,4.1.0,,
540389753,24257,T4,2024-02-07 12:29:46 UTC,91319082,point_extractor_by_frame,4.1.0,,
540389837,24257,T4,2024-02-07 12:30:49 UTC,91319455,point_extractor_by_frame,4.1.0,,
540389855,24257,T4,2024-02-07 12:31:01 UTC,91319424,point_extractor_by_frame,4.1.0,,
540389877,24257,T4,2024-02-07 12:31:20 UTC,91319086,point_extractor_by_frame,4.1.0,,
540389888,24257,T4,2024-02-07 12:31:27 UTC,91321788,point_extractor_by_frame,4.1.0,,
540390140,24257,T4,2024-02-07 12:34:58 UTC,91321378,point_extractor_by_frame,4.1.0,,
540390153,24257,T4,2024-02-07 12:35:12 UTC,91321415,point_extractor_by_frame,4.1.0,,
540390159,24257,T4,2024-02-07 12:35:17 UTC,91321382,point_extractor_by_frame,4.1.0,,
540390514,24257,T4,2024-02-07 12:39:35 UTC,91319111,point_extractor_by_frame,4.1.0,,
540390548,24257,T4,2024-02-07 12:40:01 UTC,91319836,point_extractor_by_frame,4.1.0,"[365.6177978515625, 369.7512512207031]","[362.49041748046875, 392.0149230957031]"
540390568,24257,T4,2024-02-07 12:40:16 UTC,91319091,point_extractor_by_frame,4.1.0,,
540390667,24257,T4,2024-02-07 12:41:17 UTC,91319782,point_extractor_by_frame,4.1.0,"[363.3125, 410.3125, 478.3125, 469.3125, 408.3125, 439.3125]","[358.75, 305.75, 334.75, 372.75, 387.75, 339.75]"
540390679,24257,T4,2024-02-07 12:41:23 UTC,91319465,point_extractor_by_frame,4.1.0,,
540390771,24257,T4,2024-02-07 12:42:14 UTC,91321900,point_extractor_by_frame,4.1.0,"[334.3125, 365.3125, 417.50799560546875]","[341.75, 363.75, 389.521728515625]"
540390796,24257,T4,2024-02-07 12:42:31 UTC,91321807,point_extractor_by_frame,4.1.0,,
540390801,24257,T4,2024-02-07 12:42:36 UTC,91319829,point_extractor_by_frame,4.1.0,,
540390852,24257,T4,2024-02-07 12:43:15 UTC,91319162,point_extractor_by_frame,4.1.0,"[362.9700927734375, 398.2639465332031, 460.65838623046875, 497.21270751953125]","[364.2121887207031, 321.9856262207031, 258.9609375, 212.32264709472656]"
540390868,24257,T4,2024-02-07 12:43:25 UTC,91319440,point_extractor_by_frame,4.1.0,,
540390883,24257,T4,2024-02-07 12:43:39 UTC,91319083,point_extractor_by_frame,4.1.0,,
540390895,24257,T4,2024-02-07 12:43:46 UTC,91321645,point_extractor_by_frame,4.1.0,,
540390909,24257,T4,2024-02-07 12:44:06 UTC,91322074,point_extractor_by_frame,4.1.0,,
540390913,24257,T4,2024-02-07 12:44:14 UTC,91319096,point_extractor_by_frame,4.1.0,,
540390925,24257,T4,2024-02-07 12:44:23 UTC,91319360,point_extractor_by_frame,4.1.0,,
540390936,24257,T4,2024-02-07 12:44:33 UTC,91321913,point_extractor_by_frame,4.1.0,,
540390948,24257,T4,2024-02-07 12:44:46 UTC,91319809,point_extractor_by_frame,4.1.0,,
540390971,24257,T4,2024-02-07 12:45:05 UTC,91321322,point_extractor_by_frame,4.1.0,,
540390980,24257,T4,2024-02-07 12:45:14 UTC,91319597,point_extractor_by_frame,4.1.0,,
540390989,24257,T4,2024-02-07 12:45:21 UTC,91319146,point_extractor_by_frame,4.1.0,,
540390997,24257,T4,2024-02-07 12:45:30 UTC,91321200,point_extractor_by_frame,4.1.0,,
540391010,24257,T4,2024-02-07 12:45:39 UTC,91322098,point_extractor_by_frame,4.1.0,,
540391095,24257,T4,2024-02-07 12:46:50 UTC,91321377,point_extractor_by_frame,4.1.0,"[365.27459716796875, 328.07373046875, 339.2339782714844, 407.7898864746094]","[362.7413635253906, 411.6339416503906, 332.9806823730469, 360.08416748046875]"
540391102,24257,T4,2024-02-07 12:46:56 UTC,91321275,point_extractor_by_frame,4.1.0,,
540391109,24257,T4,2024-02-07 12:47:02 UTC,91321540,point_extractor_by_frame,4.1.0,,
540391115,24257,T4,2024-02-07 12:47:06 UTC,91319157,point_extractor_by_frame,4.1.0,,
540391131,24257,T4,2024-02-07 12:47:17 UTC,91319493,point_extractor_by_frame,4.1.0,,
540391138,24257,T4,2024-02-07 12:47:21 UTC,91321841,point_extractor_by_frame,4.1.0,,
540391142,24257,T4,2024-02-07 12:47:28 UTC,91321487,point_extractor_by_frame,4.1.0,,
540391164,24257,T4,2024-02-07 12:47:43 UTC,91319808,point_extractor_by_frame,4.1.0,,
540391179,24257,T4,2024-02-07 12:47:56 UTC,91321995,point_extractor_by_frame,4.1.0,,
540391198,24257,T4,2024-02-07 12:48:10 UTC,91321649,point_extractor_by_frame,4.1.0,,
540391363,24257,T4,2024-02-07 12:50:04 UTC,91319651,point_extractor_by_frame,4.1.0,"[362.0748596191406, 451.829345703125, 485.4872741699219, 413.447509765625, 316.01666259765625, 419.3524169921875]","[362.49041748046875, 330.0134582519531, 350.0901184082031, 390.2434387207031, 392.0149230957031, 356.58551025390625]"
540391385,24257,T4,2024-02-07 12:50:16 UTC,91321992,point_extractor_by_frame,4.1.0,,
540391407,24257,T4,2024-02-07 12:50:33 UTC,91319711,point_extractor_by_frame,4.1.0,,
540391426,24257,T4,2024-02-07 12:50:44 UTC,91319894,point_extractor_by_frame,4.1.0,,
540391446,24257,T4,2024-02-07 12:50:58 UTC,91321844,point_extractor_by_frame,4.1.0,,
540391462,24257,T4,2024-02-07 12:51:10 UTC,91319337,point_extractor_by_frame,4.1.0,,
540391488,24257,T4,2024-02-07 12:51:26 UTC,91319278,point_extractor_by_frame,4.1.0,,
540391493,24257,T4,2024-02-07 12:51:30 UTC,91319324,point_extractor_by_frame,4.1.0,,
540391505,24257,T4,2024-02-07 12:51:38 UTC,91321613,point_extractor_by_frame,4.1.0,,
540391521,24257,T4,2024-02-07 12:51:52 UTC,91319306,point_extractor_by_frame,4.1.0,,
540391541,24257,T4,2024-02-07 12:52:03 UTC,91319513,point_extractor_by_frame,4.1.0,,
540391613,24257,T4,2024-02-07 12:52:54 UTC,91319052,point_extractor_by_frame,4.1.0,"[367.3125, 351.3125]","[363.75, 382.75]"
540391634,24257,T4,2024-02-07 12:53:05 UTC,91319489,point_extractor_by_frame,4.1.0,,
540391648,24257,T4,2024-02-07 12:53:11 UTC,91319282,point_extractor_by_frame,4.1.0,,
540391661,24257,T4,2024-02-07 12:53:18 UTC,91322101,point_extractor_by_frame,4.1.0,,
540391686,24257,T4,2024-02-07 12:53:29 UTC,91321241,point_extractor_by_frame,4.1.0,,
540391721,24257,T4,2024-02-07 12:53:48 UTC,91321679,point_extractor_by_frame,4.1.0,"[362.2536926269531, 392.8168640136719]","[361.0181884765625, 364.89239501953125]"
540391771,24257,T4,2024-02-07 12:54:15 UTC,91319019,point_extractor_by_frame,4.1.0,"[364.7431640625, 410.978515625, 362.61737060546875]","[363.80426025390625, 376.558837890625, 420.66845703125]"
540391783,24257,T4,2024-02-07 12:54:22 UTC,91321959,point_extractor_by_frame,4.1.0,,
540391793,24257,T4,2024-02-07 12:54:26 UTC,91321863,point_extractor_by_frame,4.1.0,,
540391814,24257,T4,2024-02-07 12:54:39 UTC,91319143,point_extractor_by_frame,4.1.0,,
540391837,24257,T4,2024-02-07 12:54:50 UTC,91321529,point_extractor_by_frame,4.1.0,,
540391864,24257,T4,2024-02-07 12:54:59 UTC,91319692,point_extractor_by_frame,4.1.0,,
540391889,24257,T4,2024-02-07 12:55:12 UTC,91321313,point_extractor_by_frame,4.1.0,,
540391901,24257,T4,2024-02-07 12:55:17 UTC,91321221,point_extractor_by_frame,4.1.0,,
540391956,24257,T4,2024-02-07 12:55:45 UTC,91319340,point_extractor_by_frame,4.1.0,"[353.0614013671875, 364.062255859375, 393.23834228515625, 342.53887939453125]","[332.83453369140625, 362.48895263671875, 340.00897216796875, 299.353759765625]"
540391974,24257,T4,2024-02-07 12:55:52 UTC,91319132,point_extractor_by_frame,4.1.0,,
540391981,24257,T4,2024-02-07 12:55:57 UTC,91321612,point_extractor_by_frame,4.1.0,,
540392011,24257,T4,2024-02-07 12:56:11 UTC,91321686,point_extractor_by_frame,4.1.0,,
540392036,24257,T4,2024-02-07 12:56:24 UTC,91319363,point_extractor_by_frame,4.1.0,,
540392046,24257,T4,2024-02-07 12:56:30 UTC,91321609,point_extractor_by_frame,4.1.0,,
540392075,24257,T4,2024-02-07 12:56:42 UTC,91321464,point_extractor_by_frame,4.1.0,,
540433040,24257,T4,2024-02-07 17:01:05 UTC,91321667,point_extractor_by_frame,4.1.0,,
540433126,24257,T4,2024-02-07 17:01:26 UTC,91319154,point_extractor_by_frame,4.1.0,,
540434249,24257,T4,2024-02-07 17:06:48 UTC,91321177,point_extractor_by_frame,4.1.0,,
540434336,24257,T4,2024-02-07 17:07:11 UTC,91322076,point_extractor_by_frame,4.1.0,,
540434467,24257,T4,2024-02-07 17:07:43 UTC,91321310,point_extractor_by_frame,4.1.0,,
540434832,24257,T4,2024-02-07 17:09:15 UTC,91319030,point_extractor_by_frame,4.1.0,"[362.55810546875, 363.2019958496094]","[367.4391784667969, 331.080078125]"
540434890,24257,T4,2024-02-07 17:09:30 UTC,91321662,point_extractor_by_frame,4.1.0,,
540434977,24257,T4,2024-02-07 17:09:56 UTC,91321708,point_extractor_by_frame,4.1.0,,
540435040,24257,T4,2024-02-07 17:10:10 UTC,91319119,point_extractor_by_frame,4.1.0,,
540435099,24257,T4,2024-02-07 17:10:27 UTC,91321240,point_extractor_by_frame,4.1.0,,
540435153,24257,T4,2024-02-07 17:10:41 UTC,91321260,point_extractor_by_frame,4.1.0,,
540435465,24257,T4,2024-02-07 17:11:45 UTC,91319285,point_extractor_by_frame,4.1.0,"[365.872314453125, 330.8985290527344]","[362.5526428222656, 433.9991455078125]"
540435524,24257,T4,2024-02-07 17:11:57 UTC,91322043,point_extractor_by_frame,4.1.0,,
540435587,24257,T4,2024-02-07 17:12:10 UTC,91321590,point_extractor_by_frame,4.1.0,,
540435685,24257,T4,2024-02-07 17:12:36 UTC,91321173,point_extractor_by_frame,4.1.0,,
540435763,24257,T4,2024-02-07 17:13:01 UTC,91321996,point_extractor_by_frame,4.1.0,,
540435810,24257,T4,2024-02-07 17:13:13 UTC,91321159,point_extractor_by_frame,4.1.0,,
540515558,24257,T4,2024-02-07 23:51:07 UTC,91319746,point_extractor_by_frame,4.1.0,,
540515579,24257,T4,2024-02-07 23:51:18 UTC,91321495,point_extractor_by_frame,4.1.0,,
540515667,24257,T4,2024-02-07 23:51:55 UTC,91319195,point_extractor_by_frame,4.1.0,"[364.3251953125, 299.0229797363281]","[363.29022216796875, 293.13446044921875]"
540515727,24257,T4,2024-02-07 23:52:19 UTC,91319171,point_extractor_by_frame,4.1.0,,
540515936,24257,T4,2024-02-07 23:53:44 UTC,91321287,point_extractor_by_frame,4.1.0,,
540516029,24257,T4,2024-02-07 23:54:18 UTC,91321690,point_extractor_by_frame,4.1.0,,
540516077,24257,T4,2024-02-07 23:54:38 UTC,91321354,point_extractor_by_frame,4.1.0,"[363.49884033203125, 388.5166320800781]","[363.2576904296875, 329.6623229980469]"
540516103,24257,T4,2024-02-07 23:54:50 UTC,91319097,point_extractor_by_frame,4.1.0,,
540516209,24257,T4,2024-02-07 23:55:23 UTC,91319290,point_extractor_by_frame,4.1.0,,
540516243,24257,T4,2024-02-07 23:55:34 UTC,91321296,point_extractor_by_frame,4.1.0,,
540516298,24257,T4,2024-02-07 23:55:53 UTC,91321901,point_extractor_by_frame,4.1.0,"[363.0014953613281, 395.6526184082031]","[362.8489990234375, 397.2650451660156]"
540516355,24257,T4,2024-02-07 23:56:13 UTC,91319007,point_extractor_by_frame,4.1.0,,
540516392,24257,T4,2024-02-07 23:56:26 UTC,91321353,point_extractor_by_frame,4.1.0,,
540516464,24257,T4,2024-02-07 23:56:46 UTC,91319434,point_extractor_by_frame,4.1.0,,
540516510,24257,T4,2024-02-07 23:57:01 UTC,91319229,point_extractor_by_frame,4.1.0,,
540516552,24257,T4,2024-02-07 23:57:14 UTC,91319225,point_extractor_by_frame,4.1.0,,
540516597,24257,T4,2024-02-07 23:57:27 UTC,91321743,point_extractor_by_frame,4.1.0,,
540516621,24257,T4,2024-02-07 23:57:36 UTC,91321288,point_extractor_by_frame,4.1.0,,
540516649,24257,T4,2024-02-07 23:57:47 UTC,91322098,point_extractor_by_frame,4.1.0,,
540516693,24257,T4,2024-02-07 23:58:02 UTC,91319576,point_extractor_by_frame,4.1.0,,
540516713,24257,T4,2024-02-07 23:58:08 UTC,91321762,point_extractor_by_frame,4.1.0,,
540516740,24257,T4,2024-02-07 23:58:19 UTC,91319320,point_extractor_by_frame,4.1.0,,
540516792,24257,T4,2024-02-07 23:58:40 UTC,91319093,point_extractor_by_frame,4.1.0,"[362.7840270996094, 392.0906066894531]","[361.8280944824219, 338.2398681640625]"
540516850,24257,T4,2024-02-07 23:59:03 UTC,91321775,point_extractor_by_frame,4.1.0,,
540516894,24257,T4,2024-02-07 23:59:19 UTC,91321960,point_extractor_by_frame,4.1.0,,
540516918,24257,T4,2024-02-07 23:59:27 UTC,91321403,point_extractor_by_frame,4.1.0,,
540516971,24257,T4,2024-02-07 23:59:45 UTC,91321503,point_extractor_by_frame,4.1.0,,
540517030,24257,T4,2024-02-08 00:00:06 UTC,91321304,point_extractor_by_frame,4.1.0,"[363.0014953613281, 330.35040283203125]","[362.40777587890625, 387.1167297363281]"
540517172,24257,T4,2024-02-08 00:01:05 UTC,91319234,point_extractor_by_frame,4.1.0,,
540533752,24257,T4,2024-02-08 01:40:15 UTC,91321171,point_extractor_by_frame,4.1.0,,
540533852,24257,T4,2024-02-08 01:41:12 UTC,91321752,point_extractor_by_frame,4.1.0,,
540533957,24257,T4,2024-02-08 01:42:00 UTC,91319332,point_extractor_by_frame,4.1.0,,
540534024,24257,T4,2024-02-08 01:42:46 UTC,91321889,point_extractor_by_frame,4.1.0,,
540534121,24257,T4,2024-02-08 01:43:36 UTC,91319376,point_extractor_by_frame,4.1.0,,
540534197,24257,T4,2024-02-08 01:44:11 UTC,91322005,point_extractor_by_frame,4.1.0,,
540534355,24257,T4,2024-02-08 01:45:10 UTC,91321738,point_extractor_by_frame,4.1.0,,
540534708,24257,T4,2024-02-08 01:47:55 UTC,91319304,point_extractor_by_frame,4.1.0,,
540535033,24257,T4,2024-02-08 01:50:31 UTC,91319440,point_extractor_by_frame,4.1.0,[366.5671081542969],[395.3273620605469]
540535198,24257,T4,2024-02-08 01:51:44 UTC,91321327,point_extractor_by_frame,4.1.0,,
540535260,24257,T4,2024-02-08 01:52:11 UTC,91321685,point_extractor_by_frame,4.1.0,,
540535365,24257,T4,2024-02-08 01:53:01 UTC,91319139,point_extractor_by_frame,4.1.0,,
540558769,24257,T4,2024-02-08 05:34:05 UTC,91319237,point_extractor_by_frame,4.1.0,"[371.420654296875, 338.5089416503906, 296.07080078125, 321.0865478515625, 360.36883544921875, 392.16278076171875]","[456.52838134765625, 460.9071044921875, 405.7488708496094, 343.9132995605469, 359.3942565917969, 429.0711364746094]"
540558781,24257,T4,2024-02-08 05:34:27 UTC,91321584,point_extractor_by_frame,4.1.0,,
540579255,24257,T4,2024-02-08 10:09:44 UTC,91321157,point_extractor_by_frame,4.1.0,,
540585183,24257,T4,2024-02-08 11:09:22 UTC,91321916,point_extractor_by_frame,4.1.0,,
540585202,24257,T4,2024-02-08 11:09:32 UTC,91319151,point_extractor_by_frame,4.1.0,,
540585219,24257,T4,2024-02-08 11:09:40 UTC,91319178,point_extractor_by_frame,4.1.0,,
540585270,24257,T4,2024-02-08 11:10:07 UTC,91322067,point_extractor_by_frame,4.1.0,,
540585342,24257,T4,2024-02-08 11:11:01 UTC,91319308,point_extractor_by_frame,4.1.0,,
540585360,24257,T4,2024-02-08 11:11:12 UTC,91321911,point_extractor_by_frame,4.1.0,,
540774526,24257,T4,2024-02-09 10:09:12 UTC,91321714,point_extractor_by_frame,4.1.0,,
540774538,24257,T4,2024-02-09 10:09:18 UTC,91321820,point_extractor_by_frame,4.1.0,,
540774581,24257,T4,2024-02-09 10:09:43 UTC,91321914,point_extractor_by_frame,4.1.0,"[363.10565185546875, 343.0171813964844]","[363.923828125, 404.10076904296875]"
540774625,24257,T4,2024-02-09 10:10:19 UTC,91321561,point_extractor_by_frame,4.1.0,"[365.3125, 327.3125, 441.3125, 473.3125]","[364.75, 347.75, 369.75, 347.75]"
540774649,24257,T4,2024-02-09 10:10:34 UTC,91321539,point_extractor_by_frame,4.1.0,"[365.3125, 334.3125]","[361.75, 376.75]"
540774668,24257,T4,2024-02-09 10:10:45 UTC,91319394,point_extractor_by_frame,4.1.0,,
540774690,24257,T4,2024-02-09 10:11:00 UTC,91319014,point_extractor_by_frame,4.1.0,,
540774703,24257,T4,2024-02-09 10:11:11 UTC,91319850,point_extractor_by_frame,4.1.0,,
540774709,24257,T4,2024-02-09 10:11:15 UTC,91321171,point_extractor_by_frame,4.1.0,,
540774737,24257,T4,2024-02-09 10:11:35 UTC,91319897,point_extractor_by_frame,4.1.0,,
540774753,24257,T4,2024-02-09 10:11:44 UTC,91321164,point_extractor_by_frame,4.1.0,,
540774760,24257,T4,2024-02-09 10:11:49 UTC,91321721,point_extractor_by_frame,4.1.0,,
540774779,24257,T4,2024-02-09 10:12:03 UTC,91319073,point_extractor_by_frame,4.1.0,,
540774791,24257,T4,2024-02-09 10:12:09 UTC,91319602,point_extractor_by_frame,4.1.0,,
540774822,24257,T4,2024-02-09 10:12:33 UTC,91319891,point_extractor_by_frame,4.1.0,"[365.3125, 382.3125]","[363.75, 395.75]"
540774860,24257,T4,2024-02-09 10:13:09 UTC,91321634,point_extractor_by_frame,4.1.0,"[364.3125, 353.3125, 367.3125, 360.3125]","[369.75, 353.75, 401.75, 446.75]"
540774876,24257,T4,2024-02-09 10:13:19 UTC,91319419,point_extractor_by_frame,4.1.0,,
540774896,24257,T4,2024-02-09 10:13:31 UTC,91321883,point_extractor_by_frame,4.1.0,,
540774916,24257,T4,2024-02-09 10:13:43 UTC,91319576,point_extractor_by_frame,4.1.0,,
540774932,24257,T4,2024-02-09 10:13:52 UTC,91319005,point_extractor_by_frame,4.1.0,,
540774937,24257,T4,2024-02-09 10:14:03 UTC,91319187,point_extractor_by_frame,4.1.0,,
540774945,24257,T4,2024-02-09 10:14:12 UTC,91321682,point_extractor_by_frame,4.1.0,,
540774966,24257,T4,2024-02-09 10:14:42 UTC,91319730,point_extractor_by_frame,4.1.0,"[329.3125, 324.3125, 365.3125, 383.3125, 351.3125, 279.3125]","[333.75, 394.75, 361.75, 333.75, 291.75, 337.75]"
540774968,24257,T4,2024-02-09 10:14:46 UTC,91321977,point_extractor_by_frame,4.1.0,,
540774984,24257,T4,2024-02-09 10:15:03 UTC,91319882,point_extractor_by_frame,4.1.0,"[389.3125, 363.3125]","[358.75, 364.75]"
540774993,24257,T4,2024-02-09 10:15:16 UTC,91319744,point_extractor_by_frame,4.1.0,,
540775004,24257,T4,2024-02-09 10:15:28 UTC,91319188,point_extractor_by_frame,4.1.0,,
540775019,24257,T4,2024-02-09 10:15:50 UTC,91319361,point_extractor_by_frame,4.1.0,"[364.2117004394531, 397.1610412597656]","[363.80426025390625, 321.2889709472656]"
540775029,24257,T4,2024-02-09 10:15:59 UTC,91321526,point_extractor_by_frame,4.1.0,,
540775038,24257,T4,2024-02-09 10:16:05 UTC,91319072,point_extractor_by_frame,4.1.0,,
540775043,24257,T4,2024-02-09 10:16:09 UTC,91321523,point_extractor_by_frame,4.1.0,,
540775059,24257,T4,2024-02-09 10:16:32 UTC,91321903,point_extractor_by_frame,4.1.0,"[450.3125, 366.3125, 397.3125]","[414.75, 367.75, 385.75]"
540775065,24257,T4,2024-02-09 10:16:36 UTC,91321600,point_extractor_by_frame,4.1.0,,
540775073,24257,T4,2024-02-09 10:16:44 UTC,91321741,point_extractor_by_frame,4.1.0,,
540775083,24257,T4,2024-02-09 10:16:55 UTC,91321549,point_extractor_by_frame,4.1.0,,
540775093,24257,T4,2024-02-09 10:17:08 UTC,91319649,point_extractor_by_frame,4.1.0,,
540775100,24257,T4,2024-02-09 10:17:17 UTC,91319438,point_extractor_by_frame,4.1.0,,
540775108,24257,T4,2024-02-09 10:17:23 UTC,91321588,point_extractor_by_frame,4.1.0,,
540775122,24257,T4,2024-02-09 10:17:39 UTC,91319307,point_extractor_by_frame,4.1.0,,
540775148,24257,T4,2024-02-09 10:17:57 UTC,91321387,point_extractor_by_frame,4.1.0,"[363.3125, 353.3125]","[362.75, 306.75]"
540775164,24257,T4,2024-02-09 10:18:10 UTC,91319148,point_extractor_by_frame,4.1.0,,
540775174,24257,T4,2024-02-09 10:18:22 UTC,91319087,point_extractor_by_frame,4.1.0,,
540775183,24257,T4,2024-02-09 10:18:30 UTC,91319309,point_extractor_by_frame,4.1.0,,
540775229,24257,T4,2024-02-09 10:19:19 UTC,91319579,point_extractor_by_frame,4.1.0,,
540775246,24257,T4,2024-02-09 10:19:40 UTC,91319102,point_extractor_by_frame,4.1.0,,
540775254,24257,T4,2024-02-09 10:19:50 UTC,91319644,point_extractor_by_frame,4.1.0,,
540775258,24257,T4,2024-02-09 10:19:55 UTC,91321657,point_extractor_by_frame,4.1.0,,
540775267,24257,T4,2024-02-09 10:20:03 UTC,91321558,point_extractor_by_frame,4.1.0,,
540775285,24257,T4,2024-02-09 10:20:19 UTC,91321157,point_extractor_by_frame,4.1.0,,
