,subject_id,data.yes,data.no,data.the-radio-source-is-showing-extended-morphology,data.yes-there-seem-to-be-associated-regions-close-to-the-central-source,data.yes-it-looks-like-a-radio-point-source,data.no-nearby-marked-regions-seem-associated-with-the-central-source,multi-source,homogeneous,point-star,oddORnot-sure,core-in-diffuse,Sum,Total_Class,multiFrac,homoFrac,pointFrac,unsureOddFrac,coreFrac,ext_radFrac,point_radFrac,flag_rad_point,flag_rad_extended,flag_rad_unsure,flag_optical_counterpart,metadata,locations,classifications_count,Filename,LCurl
240,91319241,3.0,2.0,5.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,5.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,1.0,"{""Filename"":""010552-715121.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/bfff9890-6b00-477b-87e2-7174cd2b9a04.png""}",5,010552-715121.png,https://panoptes-uploads.zooniverse.org/subject_location/bfff9890-6b00-477b-87e2-7174cd2b9a04.png
241,91319242,1.0,4.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"{""Filename"":""010630-722110.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/3ab590c3-68bd-41fe-86c7-18b704a8b079.png""}",5,010630-722110.png,https://panoptes-uploads.zooniverse.org/subject_location/3ab590c3-68bd-41fe-86c7-18b704a8b079.png
242,91319243,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"{""Filename"":""010704-715153.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/44e9d18d-e668-417d-a9f8-dedb729799fb.png""}",5,010704-715153.png,https://panoptes-uploads.zooniverse.org/subject_location/44e9d18d-e668-417d-a9f8-dedb729799fb.png
243,91319244,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"{""Filename"":""010709-723758.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/d4c4302f-34c9-4259-bf9c-be9fadae3871.png""}",5,010709-723758.png,https://panoptes-uploads.zooniverse.org/subject_location/d4c4302f-34c9-4259-bf9c-be9fadae3871.png
244,91319245,5.0,0.0,5.0,0.0,0.0,5.0,3.0,0.0,0.0,2.0,0.0,5.0,5.0,0.6,0.0,0.0,0.4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,"{""Filename"":""010713-715632.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/07fbc657-c219-4b22-b886-aba03c5ec319.png""}",5,010713-715632.png,https://panoptes-uploads.zooniverse.org/subject_location/07fbc657-c219-4b22-b886-aba03c5ec319.png
245,91319246,5.0,0.0,5.0,5.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,5.0,5.0,0.8,0.0,0.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,"{""Filename"":""010808-713949.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/e65284e9-0a1c-4b54-bff4-6ceeb4f19bac.png""}",5,010808-713949.png,https://panoptes-uploads.zooniverse.org/subject_location/e65284e9-0a1c-4b54-bff4-6ceeb4f19bac.png
246,91319247,2.0,3.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,5.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"{""Filename"":""010810-721302.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/77655d8d-05a2-473a-a747-b080ddb3583e.png""}",5,010810-721302.png,https://panoptes-uploads.zooniverse.org/subject_location/77655d8d-05a2-473a-a747-b080ddb3583e.png
247,91319248,1.0,5.0,5.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,1.0,0.0,0.0,"{""Filename"":""010815-712854.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/fb92d6de-5e0a-45f7-8fc4-12ac485f7b56.png""}",6,010815-712854.png,https://panoptes-uploads.zooniverse.org/subject_location/fb92d6de-5e0a-45f7-8fc4-12ac485f7b56.png
248,91319249,1.0,4.0,5.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"{""Filename"":""010821-714925.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/e942dcbd-cc9e-4840-bdba-c5c66c6da44e.png""}",5,010821-714925.png,https://panoptes-uploads.zooniverse.org/subject_location/e942dcbd-cc9e-4840-bdba-c5c66c6da44e.png
249,91319250,3.0,2.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,5.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,1.0,"{""Filename"":""010843-721609.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/4909e651-410c-4a9e-9695-a131ba61ba28.png""}",5,010843-721609.png,https://panoptes-uploads.zooniverse.org/subject_location/4909e651-410c-4a9e-9695-a131ba61ba28.png
250,91319251,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,"{""Filename"":""010855-721329.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/339ff487-dd24-4347-88b6-f4ca2b4573e8.png""}",5,010855-721329.png,https://panoptes-uploads.zooniverse.org/subject_location/339ff487-dd24-4347-88b6-f4ca2b4573e8.png
251,91319252,5.0,0.0,5.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,4.0,5.0,5.0,0.0,0.2,0.0,0.0,0.8,1.0,0.0,0.0,1.0,0.0,1.0,"{""Filename"":""010927-722221.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/64389331-3019-487c-813a-b239b59289b2.png""}",5,010927-722221.png,https://panoptes-uploads.zooniverse.org/subject_location/64389331-3019-487c-813a-b239b59289b2.png
252,91319253,2.0,3.0,5.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,5.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"{""Filename"":""010947-722131.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/999a9b33-0f37-499a-be0f-297a763fc0d5.png""}",5,010947-722131.png,https://panoptes-uploads.zooniverse.org/subject_location/999a9b33-0f37-499a-be0f-297a763fc0d5.png
253,91319254,5.0,0.0,5.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,5.0,5.0,0.8,0.0,0.0,0.0,0.2,1.0,0.0,0.0,1.0,0.0,1.0,"{""Filename"":""011018-714720.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/ace45d46-fcec-4714-a317-4c27963f1042.png""}",5,011018-714720.png,https://panoptes-uploads.zooniverse.org/subject_location/ace45d46-fcec-4714-a317-4c27963f1042.png
254,91319255,2.0,3.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"{""Filename"":""005706-721208.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/8d0b06b4-8447-40ad-869d-3415d9e6f210.png""}",5,005706-721208.png,https://panoptes-uploads.zooniverse.org/subject_location/8d0b06b4-8447-40ad-869d-3415d9e6f210.png
255,91319256,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"{""Filename"":""005730-714605.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/8878dff1-948a-4906-9531-4238870b3749.png""}",5,005730-714605.png,https://panoptes-uploads.zooniverse.org/subject_location/8878dff1-948a-4906-9531-4238870b3749.png
256,91319257,4.0,1.0,5.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,5.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,"{""Filename"":""005743-715915.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/f0e21b61-f6aa-4624-b9c3-c2e73f932bfc.png""}",5,005743-715915.png,https://panoptes-uploads.zooniverse.org/subject_location/f0e21b61-f6aa-4624-b9c3-c2e73f932bfc.png
257,91319258,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"{""Filename"":""005745-722341.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/5373f5fc-2589-43d2-9916-6eb88f9b6093.png""}",5,005745-722341.png,https://panoptes-uploads.zooniverse.org/subject_location/5373f5fc-2589-43d2-9916-6eb88f9b6093.png
258,91319259,3.0,2.0,5.0,1.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,3.0,5.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,1.0,"{""Filename"":""005815-723009.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/2eead03e-2e9c-47ae-859c-0ca19c0aeb15.png""}",5,005815-723009.png,https://panoptes-uploads.zooniverse.org/subject_location/2eead03e-2e9c-47ae-859c-0ca19c0aeb15.png
259,91319260,5.0,0.0,4.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.8,0.2,0.0,0.0,1.0,1.0,"{""Filename"":""005842-722717.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/46756a81-d8bd-4a73-9b24-2ba842c57fab.png""}",5,005842-722717.png,https://panoptes-uploads.zooniverse.org/subject_location/46756a81-d8bd-4a73-9b24-2ba842c57fab.png
260,91319261,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"{""Filename"":""005851-713319.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/6917f316-9396-4b80-860b-7a4be84c3486.png""}",5,005851-713319.png,https://panoptes-uploads.zooniverse.org/subject_location/6917f316-9396-4b80-860b-7a4be84c3486.png
261,91319262,3.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.2,0.8,0.0,0.0,1.0,1.0,"{""Filename"":""005858-722528.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/ee1eaaae-728e-411d-850e-92a56c6e54fe.png""}",5,005858-722528.png,https://panoptes-uploads.zooniverse.org/subject_location/ee1eaaae-728e-411d-850e-92a56c6e54fe.png
262,91319263,0.0,5.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,1.0,0.0,"{""Filename"":""005953-714303.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/74fafd6e-146c-48d3-beec-1d92597e3891.png""}",5,005953-714303.png,https://panoptes-uploads.zooniverse.org/subject_location/74fafd6e-146c-48d3-beec-1d92597e3891.png
263,91319264,4.0,1.0,4.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,1.0,4.0,5.0,0.0,0.0,0.75,0.0,0.25,0.8,0.2,0.0,0.0,1.0,1.0,"{""Filename"":""010135-723557.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/de1404b1-3547-4c9d-adc2-24f975886908.png""}",5,010135-723557.png,https://panoptes-uploads.zooniverse.org/subject_location/de1404b1-3547-4c9d-adc2-24f975886908.png
264,91319265,5.0,0.0,5.0,5.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,5.0,5.0,0.0,0.4,0.4,0.2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,"{""Filename"":""010149-722345.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/1f7f67fa-9794-4724-872d-4ff45958a1ee.png""}",5,010149-722345.png,https://panoptes-uploads.zooniverse.org/subject_location/1f7f67fa-9794-4724-872d-4ff45958a1ee.png
265,91319266,0.0,5.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,1.0,0.0,"{""Filename"":""010223-722347.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/a5b33324-bd1b-42e5-8d1d-962f35b6b9ab.png""}",5,010223-722347.png,https://panoptes-uploads.zooniverse.org/subject_location/a5b33324-bd1b-42e5-8d1d-962f35b6b9ab.png
266,91319267,4.0,1.0,5.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,4.0,5.0,0.25,0.5,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0.0,1.0,"{""Filename"":""010241-713318.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/a8f79617-2fc0-4f4c-bb58-1158f1fa86f8.png""}",5,010241-713318.png,https://panoptes-uploads.zooniverse.org/subject_location/a8f79617-2fc0-4f4c-bb58-1158f1fa86f8.png
267,91319268,2.0,3.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"{""Filename"":""010246-712640.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/b3c0d187-3b79-4a2e-8040-4b91204e304b.png""}",5,010246-712640.png,https://panoptes-uploads.zooniverse.org/subject_location/b3c0d187-3b79-4a2e-8040-4b91204e304b.png
268,91319269,5.0,0.0,4.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,3.0,5.0,5.0,0.0,0.2,0.0,0.2,0.6,0.8,0.2,0.0,0.0,1.0,1.0,"{""Filename"":""010332-712917.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/a34ebf46-9274-4509-ae4a-1a1db2fe36d2.png""}",5,010332-712917.png,https://panoptes-uploads.zooniverse.org/subject_location/a34ebf46-9274-4509-ae4a-1a1db2fe36d2.png
269,91319270,2.0,3.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"{""Filename"":""010350-722727.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/98f05261-90d9-44bf-a715-90583e29436c.png""}",5,010350-722727.png,https://panoptes-uploads.zooniverse.org/subject_location/98f05261-90d9-44bf-a715-90583e29436c.png
270,91319271,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,"{""Filename"":""010352-724344.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/593828e8-0aed-411f-96c3-acdae8a165b7.png""}",5,010352-724344.png,https://panoptes-uploads.zooniverse.org/subject_location/593828e8-0aed-411f-96c3-acdae8a165b7.png
271,91319272,3.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,5.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,1.0,1.0,0.0,0.0,1.0,"{""Filename"":""010428-724117.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/804539de-2ca8-4791-9d3d-4df9d462bfc1.png""}",5,010428-724117.png,https://panoptes-uploads.zooniverse.org/subject_location/804539de-2ca8-4791-9d3d-4df9d462bfc1.png
272,91319273,2.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,"{""Filename"":""010507-723857.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/0baf9fe9-1894-4e6d-aaab-a460a9c170f7.png""}",5,010507-723857.png,https://panoptes-uploads.zooniverse.org/subject_location/0baf9fe9-1894-4e6d-aaab-a460a9c170f7.png
273,91319274,2.0,3.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,5.0,0.5,0.0,0.5,0.0,0.0,0.2,0.8,0.0,0.0,1.0,0.0,"{""Filename"":""010537-723737.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/1314fa69-d120-46ab-9e35-c9910d85e03e.png""}",5,010537-723737.png,https://panoptes-uploads.zooniverse.org/subject_location/1314fa69-d120-46ab-9e35-c9910d85e03e.png
274,91319275,5.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,5.0,5.0,0.2,0.0,0.0,0.2,0.6,0.4,0.6,0.0,0.0,1.0,1.0,"{""Filename"":""010601-720336.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/02ec6e7d-9dbb-4cc9-b303-65ec81e67cb2.png""}",5,010601-720336.png,https://panoptes-uploads.zooniverse.org/subject_location/02ec6e7d-9dbb-4cc9-b303-65ec81e67cb2.png
275,91319276,4.0,1.0,1.0,1.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,5.0,0.75,0.25,0.0,0.0,0.0,0.2,0.8,0.0,0.0,1.0,1.0,"{""Filename"":""010706-723029.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/568a0e95-9d6c-46ce-a9f5-ed1397e437a5.png""}",5,010706-723029.png,https://panoptes-uploads.zooniverse.org/subject_location/568a0e95-9d6c-46ce-a9f5-ed1397e437a5.png
276,91319277,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"{""Filename"":""010723-713241.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/ecbef23d-4cb8-495a-b45b-d0ef6ce5d7d2.png""}",5,010723-713241.png,https://panoptes-uploads.zooniverse.org/subject_location/ecbef23d-4cb8-495a-b45b-d0ef6ce5d7d2.png
277,91319278,3.0,2.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,"{""Filename"":""010808-715322.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/100e44e1-9257-4eb4-bd24-c8f5c9ad3bfa.png""}",5,010808-715322.png,https://panoptes-uploads.zooniverse.org/subject_location/100e44e1-9257-4eb4-bd24-c8f5c9ad3bfa.png
278,91319279,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"{""Filename"":""010841-721516.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/f87146cd-2e7e-44a8-b2d3-a38654f8bfcd.png""}",5,010841-721516.png,https://panoptes-uploads.zooniverse.org/subject_location/f87146cd-2e7e-44a8-b2d3-a38654f8bfcd.png
279,91319280,4.0,1.0,5.0,5.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,4.0,5.0,0.5,0.25,0.0,0.25,0.0,1.0,0.0,0.0,1.0,0.0,1.0,"{""Filename"":""010841-721602.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/c4655236-4bb6-43bf-b08f-b1ac51f586bd.png""}",5,010841-721602.png,https://panoptes-uploads.zooniverse.org/subject_location/c4655236-4bb6-43bf-b08f-b1ac51f586bd.png
280,91319281,5.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,5.0,0.0,0.2,0.8,0.0,0.0,0.2,0.8,0.0,0.0,1.0,1.0,"{""Filename"":""010911-723052.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/e6ec3dbe-bed3-4402-ab0d-bd57b4176f12.png""}",5,010911-723052.png,https://panoptes-uploads.zooniverse.org/subject_location/e6ec3dbe-bed3-4402-ab0d-bd57b4176f12.png
281,91319282,1.0,4.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"{""Filename"":""010927-720818.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/b328e6e8-9a1d-4aab-ac2b-68e415d59053.png""}",5,010927-720818.png,https://panoptes-uploads.zooniverse.org/subject_location/b328e6e8-9a1d-4aab-ac2b-68e415d59053.png
282,91319283,0.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"{""Filename"":""011035-720025.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/34c136c0-d2ed-4570-9db2-ecb07193bf79.png""}",5,011035-720025.png,https://panoptes-uploads.zooniverse.org/subject_location/34c136c0-d2ed-4570-9db2-ecb07193bf79.png
283,91319284,5.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,5.0,0.0,0.8,0.0,0.0,0.2,0.0,1.0,1.0,0.0,0.0,1.0,"{""Filename"":""011038-721740.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/95de61f6-a4b5-4ec0-bdc8-8fcebc8055ab.png""}",5,011038-721740.png,https://panoptes-uploads.zooniverse.org/subject_location/95de61f6-a4b5-4ec0-bdc8-8fcebc8055ab.png
284,91319285,2.0,3.0,4.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,1.0,0.0,"{""Filename"":""011119-720905.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/3d486ad5-3424-49c7-9299-5e9e034ac307.png""}",5,011119-720905.png,https://panoptes-uploads.zooniverse.org/subject_location/3d486ad5-3424-49c7-9299-5e9e034ac307.png
285,91319286,5.0,1.0,6.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,"{""Filename"":""005540-721049.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/e01a3381-a54d-4d29-a907-050de99c61ba.png""}",6,005540-721049.png,https://panoptes-uploads.zooniverse.org/subject_location/e01a3381-a54d-4d29-a907-050de99c61ba.png
286,91319287,4.0,1.0,5.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,1.0,4.0,5.0,0.0,0.75,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0.0,1.0,"{""Filename"":""005557-722605.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/3e1d7d22-9447-4819-9bff-dc3dc00d3c52.png""}",5,005557-722605.png,https://panoptes-uploads.zooniverse.org/subject_location/3e1d7d22-9447-4819-9bff-dc3dc00d3c52.png
287,91319288,5.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,1.0,0.0,5.0,5.0,0.4,0.4,0.0,0.2,0.0,0.0,1.0,1.0,0.0,0.0,1.0,"{""Filename"":""005729-720522.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/d0bf0b40-8bdc-46a2-858a-2e10ee5cf9c9.png""}",5,005729-720522.png,https://panoptes-uploads.zooniverse.org/subject_location/d0bf0b40-8bdc-46a2-858a-2e10ee5cf9c9.png
288,91319289,3.0,2.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,5.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,"{""Filename"":""005833-723211.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/db8af879-1a7a-4cbf-b5d7-5ac1d86f1e84.png""}",5,005833-723211.png,https://panoptes-uploads.zooniverse.org/subject_location/db8af879-1a7a-4cbf-b5d7-5ac1d86f1e84.png
289,91319290,2.0,3.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,5.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"{""Filename"":""005903-714824.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/52374562-98eb-4834-bc6d-f8be5b437e23.png""}",5,005903-714824.png,https://panoptes-uploads.zooniverse.org/subject_location/52374562-98eb-4834-bc6d-f8be5b437e23.png
290,91319291,1.0,4.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"{""Filename"":""005930-722753.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/9e8dfdbc-470d-4ab6-8340-62781d5a6ca0.png""}",5,005930-722753.png,https://panoptes-uploads.zooniverse.org/subject_location/9e8dfdbc-470d-4ab6-8340-62781d5a6ca0.png
291,91319292,4.0,1.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,"{""Filename"":""005950-721635.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/6e08a694-7265-4882-aae3-3542cddb4545.png""}",5,005950-721635.png,https://panoptes-uploads.zooniverse.org/subject_location/6e08a694-7265-4882-aae3-3542cddb4545.png
292,91319293,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"{""Filename"":""010028-720553.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/ad858d63-634e-4022-b76f-93e06e21a080.png""}",5,010028-720553.png,https://panoptes-uploads.zooniverse.org/subject_location/ad858d63-634e-4022-b76f-93e06e21a080.png
293,91319294,0.0,5.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,1.0,0.0,"{""Filename"":""010035-715654.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/21e64904-935c-4515-a8a5-ca1f16dbbd07.png""}",5,010035-715654.png,https://panoptes-uploads.zooniverse.org/subject_location/21e64904-935c-4515-a8a5-ca1f16dbbd07.png
294,91319295,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"{""Filename"":""010051-715200.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/3acb0386-a90c-4860-9e0d-1a869c748c6a.png""}",5,010051-715200.png,https://panoptes-uploads.zooniverse.org/subject_location/3acb0386-a90c-4860-9e0d-1a869c748c6a.png
