,subject_id,data.the-radio-source-is-showing-extended-morphology,data.yes-there-seem-to-be-associated-regions-close-to-the-central-source,data.no-nearby-marked-regions-seem-associated-with-the-central-source,flag_optical_counterpart,flag_rad_extended,flag_rad_point,classifications_count,LCurl
75,91319601,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/cac21ee4-5468-4ecd-9071-27c929d130be.png
76,91319616,5.0,4.0,1.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/8c4bfe04-c183-430e-aef5-041a2be014c0.png
77,91319641,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/652ff2a5-4880-40fb-8ccf-bb25cf08631d.png
78,91319647,5.0,5.0,0.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/faf3d99f-4d08-41d0-9b57-d0666558e867.png
79,91319651,5.0,4.0,1.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/1e54d080-9ebe-489d-a4f0-fab764d6edc7.png
80,91319653,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/dcb0df64-3346-430d-a7eb-f9ecc82985c0.png
81,91319658,5.0,4.0,1.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/42178d6e-6459-46c1-97d7-741d0f32025d.png
82,91319700,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/4dcb7712-13ef-4824-83f3-11a2da49c8ee.png
83,91319701,5.0,5.0,0.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/5e59d400-4239-4f70-b839-140f5ad97068.png
84,91319704,5.0,5.0,0.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/67565197-bf4f-49e4-9d56-db673d242af5.png
85,91319705,7.0,7.0,0.0,0.0,1.0,0.0,7,https://panoptes-uploads.zooniverse.org/subject_location/f5a23203-ef57-48be-9215-8fa3421b187e.png
86,91319709,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/91a4e018-4b61-4b00-8307-e5eafc3d18f2.png
87,91319715,6.0,6.0,0.0,0.0,1.0,0.0,6,https://panoptes-uploads.zooniverse.org/subject_location/23df71d4-5db8-49c6-b604-c49bb3e116e5.png
88,91319717,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/b66fe07f-d243-4b80-88b3-7441fec56fd5.png
89,91319730,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/46aee9d0-0b67-4498-9bda-7235628c6244.png
90,91319735,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/5335455a-8cae-420e-8b0a-b190f880f4c4.png
91,91319743,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/d07d530a-a795-41f3-9836-79340f28e00f.png
92,91319749,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/c5af38c7-1a44-449a-a3b8-6d7713015e3d.png
93,91319763,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/41929dad-b3fa-4897-a87b-04f6c49c0274.png
94,91319766,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/0dd52017-b688-499a-8156-ec4bde94aa46.png
95,91319775,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/dd71ce70-5784-4531-a118-1575ebefd6cc.png
96,91319782,6.0,6.0,0.0,1.0,1.0,0.0,6,https://panoptes-uploads.zooniverse.org/subject_location/24f92916-0b26-4472-a7b1-2739c14c03ad.png
97,91319785,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/7b1e9900-69bc-407c-a031-73b027302972.png
98,91319792,5.0,5.0,0.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/8eeaa14a-ad87-4d91-811f-14f45622b65c.png
99,91319800,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/39356d3f-48d3-42d2-85da-23ab97c8c52a.png
100,91319821,5.0,4.0,1.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/ee6e53ab-0b35-4f1d-bcbe-9313037453da.png
101,91319836,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/e336404b-15c5-4be4-bdcd-316c3156642f.png
102,91319842,5.0,5.0,0.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/8a71ce6e-06a9-4734-9b00-88507a484f68.png
103,91319872,5.0,4.0,1.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/788987c8-6d59-419a-b663-ef122663c09e.png
104,91319874,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/d1c712a6-8367-44f0-b8a0-bbbab095d6e7.png
105,91319880,5.0,5.0,0.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/8d61477a-42a3-44b7-9173-4ac6ac296ef0.png
106,91319882,5.0,5.0,0.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/d63dbb92-05a3-4cf1-aca8-490ad6d8d274.png
107,91319888,5.0,4.0,1.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/698348be-3096-4d9c-ada1-af44d7fa8388.png
108,91319891,5.0,4.0,1.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/3860a4d7-27ff-474b-a5c7-501807641a3a.png
109,91319895,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/6d08a008-1043-4445-802f-5b33279e9a74.png
110,91319897,5.0,4.0,1.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/1e1ef24f-85d8-4a5f-8dde-f31ae03a6fca.png
111,91319912,5.0,4.0,1.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/adf14703-1670-45c7-a2b5-70dd1518d475.png
112,91319913,5.0,5.0,0.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/1a9cf662-0a73-43ea-9034-1f3b62c9e2fd.png
113,91321176,6.0,6.0,0.0,0.0,1.0,0.0,6,https://panoptes-uploads.zooniverse.org/subject_location/92541b76-ac74-42cc-88d5-a281f544c63c.png
114,91321193,5.0,5.0,0.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/22735c1d-483d-4f8f-a3b0-9d8742d8dfe9.png
115,91321199,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/6a5fc609-988f-41f3-a57d-ec87b8562353.png
116,91321219,5.0,5.0,0.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/2898b1bd-7c6c-4c0d-9233-f449b90b2568.png
117,91321225,5.0,4.0,1.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/8738a6b7-42aa-461c-8c0c-5bcaf3095d36.png
118,91321233,5.0,5.0,0.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/0c286df5-d0b6-49ec-9803-e32b2eeef407.png
119,91321234,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/4ee64264-5eb4-4c13-a63b-ead911a4ccd7.png
120,91321235,5.0,5.0,0.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/e9c64c2f-1f2b-4402-9eaa-05d49ce49d1c.png
121,91321254,5.0,5.0,0.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/40000b2b-7e4d-4034-83e9-076cd0c14b50.png
122,91321259,5.0,5.0,0.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/536b57f6-45d7-4f23-851e-d098ea9da0b9.png
123,91321274,5.0,5.0,0.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/344ddba3-e107-4087-99de-70664d96bae3.png
124,91321276,5.0,5.0,0.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/1b102918-b4b4-40c8-a395-071c9bdf788c.png
125,91321294,5.0,5.0,0.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/1c65f189-62ff-40d9-9ba9-e672de643310.png
126,91321297,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/f8f4a3d7-e945-4d12-a99a-45c3eaba10f9.png
127,91321303,6.0,4.0,2.0,0.0,1.0,0.0,6,https://panoptes-uploads.zooniverse.org/subject_location/79ffc225-2850-42ba-802d-5e1537ed5564.png
128,91321324,5.0,5.0,0.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/f818fb74-743f-4e85-8fe3-6441dec0b856.png
129,91321331,5.0,5.0,0.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/30496c41-40f5-4e15-9eae-cb1f3fd26f71.png
130,91321343,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/290a9202-e718-4d09-a695-9a4f82adca29.png
131,91321351,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/4071ca4a-0245-4091-a336-110ba0b79dca.png
132,91321359,5.0,5.0,0.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/281b3214-a9d5-471f-b734-2d86ac6ca674.png
133,91321361,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/ff7ac3b1-6019-4d88-ba71-066124d8c2fe.png
134,91321362,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/427ec3da-dd62-4e16-a435-781f62b63e97.png
135,91321377,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/b18d1109-d799-487e-a13c-3b3fbbd8aab9.png
136,91321387,5.0,5.0,0.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/8bf38d74-032f-4b30-a5c6-4b7d7025f8a5.png
137,91321389,5.0,5.0,0.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/a2ca24cc-5bd4-42af-bfa0-29f5c586c3ec.png
138,91321396,5.0,5.0,0.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/fdd6bfdf-63e0-4c61-99cb-2ac0a1e29337.png
139,91321398,5.0,5.0,0.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/e931cb2c-198c-4e08-85aa-8cfd5ff68d85.png
140,91321446,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/63631cbc-61de-4a16-9b49-0410d08b777c.png
141,91321449,5.0,5.0,0.0,1.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/ef64d1c6-f05d-4418-afc8-888c37e3a837.png
142,91321463,5.0,5.0,0.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/c298a142-08a5-46d8-86d1-205dc7407cd1.png
143,91321466,5.0,5.0,0.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/be32128c-38a8-4c89-bd6b-fee7fd02e706.png
144,91321470,5.0,5.0,0.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/b94de3d1-b622-496b-9720-1fdabaac13f8.png
145,91321472,5.0,5.0,0.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/3fd7a391-bace-41f0-b6e9-ab62be2d6939.png
146,91321475,5.0,5.0,0.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/1866706f-7ff3-4ddd-8bb3-d2b9b7efa92b.png
147,91321479,5.0,5.0,0.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/9259b4e8-95e0-4021-958f-c237e149d6e4.png
148,91321482,5.0,5.0,0.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/883bb679-fec5-4c80-819e-6ffac16803e3.png
149,91321484,5.0,5.0,0.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/99a203a9-bf91-49bf-8c91-864f7e6c1cb1.png
150,91321488,5.0,5.0,0.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/14ee7fe5-96a4-4366-bcf0-29997f2f2335.png
151,91321490,5.0,5.0,0.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/faf38ebe-794b-46b4-b5b7-53ac5ab7888c.png
152,91321492,5.0,5.0,0.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/b786f9c2-451e-47e4-aea6-a60500d76b0d.png
153,91321500,7.0,7.0,0.0,0.0,1.0,0.0,7,https://panoptes-uploads.zooniverse.org/subject_location/14f6e754-8ebc-4d16-9d22-6b3f4c4ae9d9.png
154,91321505,5.0,5.0,0.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/0c7175fb-d1f6-488d-be40-77180b56f6fa.png
155,91321508,5.0,5.0,0.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/92a61ead-0f84-4aa3-942d-4652eddb9f22.png
156,91321519,5.0,5.0,0.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/5f00c6c7-cbfd-4f42-b045-294a4ba2908a.png
157,91321524,5.0,4.0,1.0,0.0,1.0,0.0,5,https://panoptes-uploads.zooniverse.org/subject_location/84b80f1a-3056-4e63-a39a-93e13fe94a2e.png
