#islsrc,bkg,rms,ra_str,dec_str,ra_deg,ra_deg_err,dec_deg,dec_deg_err,peak,peak_error,S,S_err,a,a_err,b,b_err,pa,pa_err,flags
(4886;00),0.0,"0,000009",01:30:45.24,-73:05:17.70,22.688494,2.15e-05,-73.0882487,2.09e-05,0.000336,"0,000009",0.000323,"0,000009",6.22,0.02,6.07,0.02,-70.4,0.7,0
(4887;00),"0,000001","0,000009",01:24:56.10,-73:05:18.07,21.2337633,2.05e-05,-73.088353,1.96e-05,0.000353,"0,000009",0.000363,"0,000009",6.67,0.03,6.05,0.02,-66.0,0.2,0
(4893;00),-0.0,"0,000009",01:29:46.85,-73:05:11.19,22.4452083,2.57e-05,-73.0864419,2.32e-05,0.000299,"0,000009",0.00033,"0,00001",6.98,0.03,6.18,0.03,-65.6,0.2,0
(4906;00),-0.0,"0,000009",01:29:39.25,-73:04:56.51,22.413557,2.8e-05,-73.0823633,2.65e-05,0.000265,"0,000008",0.000318,"0,00001",7.04,0.03,6.69,0.03,-73.3,0.4,0
(4909;00),"-0,000001","0,000009",01:27:54.00,-73:04:47.13,21.9749971,"0,000004",-73.0797577,3.9e-06,0.001752,"0,000008",0.001802,"0,000009",6.57,0.0,6.14,0.0,-67.0,0.0,0
(4914;00),"-0,000002",1.3e-05,01:33:00.37,-73:04:24.62,23.251557,1.92e-05,-73.0735062,1.71e-05,0.000581,1.2e-05,0.000644,1.4e-05,6.95,0.02,6.26,0.02,-67.8,0.1,0
(4916;00),"-0,000003",1.2e-05,01:22:14.10,-73:04:22.69,20.5587292,2.35e-05,-73.072969,2.4e-05,0.000402,1.1e-05,0.000433,1.3e-05,6.66,0.03,6.34,0.03,-63.9,0.4,0
(4923;00),"-0,000001","0,000008",01:28:41.33,-73:04:24.97,22.1722185,3.22e-05,-73.0736029,3.02e-05,0.00021,"0,000008",0.000212,"0,000008",6.57,0.04,6.02,0.04,-65.9,0.3,0
(4931;00),"-0,000001",1.1e-05,01:31:55.59,-73:04:05.42,22.9816193,1.48e-05,-73.068171,1.4e-05,0.000607,1.1e-05,0.00063,1.1e-05,6.54,0.02,6.23,0.02,-65.5,0.3,0
(4932;00),"-0,000002",1.2e-05,01:22:20.89,-73:03:51.63,20.5870221,1.5e-06,-73.0643425,1.6e-06,0.006446,1.1e-05,0.007789,1.4e-05,7.06,0.0,6.72,0.0,22.8,0.0,0
(4933;00),-0.0,"0,000009",01:25:52.52,-73:04:07.80,21.4688344,1.03e-05,-73.0688347,9.7e-06,0.000695,"0,000008",0.000728,"0,000009",6.76,0.01,6.08,0.01,-66.1,0.1,0
(4934;00),0.0,"0,000009",01:30:01.66,-73:04:06.68,22.5069158,3.38e-05,-73.0685232,3.31e-05,0.000232,"0,000009",0.000297,1.1e-05,7.15,0.05,7.01,0.05,-64.6,1.3,0
(4937;00),"-0,000001",1.1e-05,01:31:46.86,-73:03:58.00,22.9452675,9.5e-06,-73.0661105,9.1e-06,0.000961,1.1e-05,0.001034,1.2e-05,6.59,0.01,6.41,0.01,-71.8,0.3,0
(4940;00),"0,000002","0,00001",01:31:17.17,-73:03:56.79,22.8215548,2.4e-06,-73.0657747,2.2e-06,0.003529,"0,00001",0.003568,"0,00001",6.52,0.0,6.08,0.0,-67.4,0.0,0
(4943;00),"0,000001","0,000009",01:30:17.80,-73:03:54.20,22.5741488,1.61e-05,-73.0650568,1.5e-05,0.000476,"0,000009",0.000482,"0,000009",6.58,0.02,6.04,0.02,-65.1,0.2,0
(4956;00),"-0,000004",2.7e-05,01:33:29.79,-73:03:05.22,23.3741238,"0,0000004",-73.05145,"0,0000003",0.060321,2.6e-05,0.067744,2.9e-05,6.8,0.0,6.48,0.0,-75.1,0.0,0
(4956;01),"-0,000004",2.6e-05,01:33:23.59,-73:03:25.07,23.3482788,"0,0000004",-73.0569635,"0,0000003",0.006803,2.6e-05,0.008265,3.1e-05,7.14,0.0,6.68,0.0,-75.2,0.0,0
(4961;00),"0,000001","0,000009",01:26:37.62,-73:03:33.76,21.6567446,5.8e-06,-73.0593792,5.5e-06,0.001288,"0,000009",0.001337,"0,000009",6.74,0.01,6.05,0.01,-66.2,0.0,0
(4973;00),"-0,000001",1.1e-05,01:32:07.59,-73:03:08.37,23.0316135,3.97e-05,-73.052324,3.48e-05,0.000255,1.1e-05,0.000315,1.3e-05,7.33,0.03,6.61,0.03,-75.3,0.3,0
(4980;00),"0,000001","0,00001",01:30:02.08,-73:03:07.50,22.5086519,1.32e-05,-73.0520837,1.25e-05,0.0006,"0,000009",0.000612,"0,00001",6.52,0.02,6.13,0.02,-66.5,0.2,0
(4983;00),"-0,000001",1.1e-05,01:23:09.88,-73:02:57.41,20.7911612,1.65e-05,-73.0492801,1.64e-05,0.000525,"0,00001",0.000549,1.1e-05,6.62,0.02,6.2,0.02,-68.0,0.2,0
(4990;00),"0,000002","0,00001",01:30:21.10,-73:02:58.23,22.5879303,2.33e-05,-73.0495077,2.16e-05,0.000347,"0,000009",0.000359,"0,00001",6.63,0.03,6.12,0.02,-69.0,0.2,0
